u,v,key,geohash,mesafe_km,highway,name,length
968158139,11826403694,0,sxk91q,0.2550594567869181,primary,Ekrem Kurt Bulvarı,12.898607162454903
968158139,11826403701,0,sxk91q,0.2035113425361377,primary,,85.04528116671833
968158143,968158144,0,sxk91q,0.16008687249272613,primary,,43.13597236736595
968158144,968158061,0,sxk91q,0.19888308162220067,primary,,140.9821386123153
968158146,11826403701,0,sxk91q,0.1767681632194795,primary,Ekrem Kurt Bulvarı,66.31187464431017
968158146,968158144,0,sxk91q,0.1480731712536567,primary_link,,109.05225611323735
968158167,968158173,0,sxk91n,0.10717807233218975,residential,Osmaniye Yolu Çıkmazı Sokağı,100.1587485480873
968158173,968158167,0,sxk91n,0.0911225806746685,residential,Osmaniye Yolu Çıkmazı Sokağı,100.1587485480873
968158173,4586888655,0,sxk91n,0.17215523118758977,residential,Suna Sokağı,28.696683437656464
968158173,968158288,0,sxk91n,0.13421703104544355,residential,Suna Sokağı,110.79015534015481
968158182,968158244,0,sxk91n,0.09775587951627544,unclassified,Fabrikalar Sokağı,98.8812820873898
968158182,968158193,0,sxk91n,0.18198957696217904,residential,,146.74970978334073
968158182,968158205,0,sxk91n,0.16502125910125404,unclassified,Fabrikalar Sokağı,29.291512521372265
968158193,968158182,0,sxk91n,0.18198957696217904,residential,,146.74970978334073
968158193,968158330,0,sxk91n,0.274663897383079,residential,Fabrikalar Caddesi,60.03773500429504
968158193,968158736,0,sxk91n,0.2712519840869614,residential,Fabrikalar Caddesi,42.273229066759576
968158203,968158113,0,sxk91n,0.1173624326000441,residential,Köy Altı Sokağı,48.44034335074586
968158203,968158205,0,sxk91n,0.17283161649360132,residential,Şengül Sokağı,24.00497880316722
968158203,968158117,0,sxk91n,0.2019779420847183,residential,Köy Altı Sokağı,81.67041169960257
968158203,968158233,0,sxk91n,0.12642753683809688,residential,Şengül Sokağı,93.45288244364033
968158205,968158203,0,sxk91n,0.1560117562856291,residential,Şengül Sokağı,24.00497880316722
968158205,968158182,0,sxk91n,0.16502125910125404,unclassified,Fabrikalar Sokağı,29.291512521372265
968158205,968158127,0,sxk91n,0.2154765749029958,residential,,125.59504213802722
968158211,958405623,0,sxk91n,0.19522016032673475,residential,Mine Sokağı,38.11027091378436
968158211,2381936227,0,sxk91n,0.23281173340247724,residential,Şirin Sokağı,65.74439780475
968158233,968158203,0,sxk91n,0.12642753683809688,residential,Şengül Sokağı,93.45288244364033
968158233,13736826260,0,sxk91n,0.03057311154025507,residential,Sugözü Sokağı,89.08889040345358
968158233,968158131,0,sxk91n,0.16457042651797413,residential,Sugözü Sokağı,103.24548066678588
968158241,968158288,0,sxk91n,0.12587253871130588,residential,Suna Sokağı,10.330248157208986
968158241,958405450,0,sxk91n,0.05905122822134814,residential,Mescit Sokağı,96.0920622248629
968158241,968158276,0,sxk91n,0.14116951363436736,residential,Suna Sokağı,170.93527371759043
968158244,968158182,0,sxk91n,0.1499651072699715,unclassified,Fabrikalar Sokağı,98.8812820873898
968158244,958405450,0,sxk91n,0.0790797208612273,residential,Yeşilsu Sokağı,42.96301341420865
968158244,968158250,0,sxk91n,0.1737680499791385,residential,Yeşilsu Sokağı,184.42123012010669
968158250,968158736,0,sxk91n,0.2772268380197431,residential,Fabrikalar Caddesi,16.314004270029088
968158250,968158244,0,sxk91n,0.1737680499791385,residential,Yeşilsu Sokağı,184.4212301201067
968158250,968158733,0,sxk91n,0.2872551423669502,residential,Fabrikalar Caddesi,29.722845462738697
968158276,968158241,0,sxk91n,0.14116951363436736,residential,Suna Sokağı,170.9352737175904
968158276,968158733,0,sxk91n,0.2395796545979571,residential,Suna Sokağı,110.27149796980703
968158282,968158276,0,sxk91n,0.2449921255986517,residential,İncirli Çıkmazı,137.29997816130825
968158288,968158241,0,sxk91n,0.12183468367342924,residential,Suna Sokağı,10.330248157208986
968158288,968158173,0,sxk91n,0.1352654438386778,residential,Suna Sokağı,110.79015534015483
968158295,968158302,0,sxk91q,0.20251318068612975,residential,,155.49505859164103
968158302,968158304,0,sxk91q,0.16846645779596872,residential,,166.08789827520093
968158302,968158295,0,sxk91q,0.17490126545971085,residential,,155.49505859164103
968158302,968158308,0,sxk91q,0.2168610979844467,residential,,85.82486119188724
968158304,968158378,0,sxk91q,0.1277002663841611,residential,,62.4469653173284
968158304,968158302,0,sxk91q,0.16846645779596872,residential,,166.08789827520093
968158304,968158364,0,sxk91q,0.24692282860857773,residential,,123.25987227966368
968158308,968158302,0,sxk91q,0.20829837950738728,residential,,85.82486119188724
968158308,968158622,0,sxk91q,0.25571632478188666,residential,,68.48966325337987
968158330,968158193,0,sxk91n,0.2700772772150441,residential,Fabrikalar Caddesi,60.03773500429503
968158358,968158362,0,sxk91q,0.2918057755539351,residential,,82.78007096529323
968158362,968158364,0,sxk91q,0.28433885670537107,residential,,38.85685936708802
968158364,968158362,0,sxk91q,0.2951646906458059,residential,,38.85685936708802
968158364,968158370,0,sxk91q,0.28035539358985956,residential,,80.39457836061038
968158364,968158304,0,sxk91q,0.24692282860857773,residential,,123.2598722796637
968158370,968158364,0,sxk91q,0.28035539358985956,residential,,80.39457836061038
968158378,968158304,0,sxk91q,0.17668453388804836,residential,,62.4469653173284
968158378,968158419,0,sxk91q,0.146490249865509,primary,Ekrem Kurt Bulvarı,80.59419805361158
968158407,968158415,0,sxk91q,0.2779564698273949,residential,,84.26990994968013
968158415,968158416,0,sxk91q,0.22980239531513755,residential,,107.41745730925057
968158415,968158419,0,sxk91q,0.2553905166897613,residential,,140.78080742613562
968158416,968158415,0,sxk91q,0.2779564698273949,residential,,107.41745730925057
968158416,968158406,0,sxk91q,0.29040873350130453,primary,Ekrem Kurt Bulvarı,69.91544390131047
968158419,968158416,0,sxk91q,0.22980239531513755,primary,Ekrem Kurt Bulvarı,31.402327521044967
968158419,968158415,0,sxk91q,0.2553905166897613,residential,,140.78080742613562
968158439,968158308,0,sxk91q,0.2635949932240617,residential,,116.78752359406712
968158621,968158622,0,sxk91q,0.27795785257271355,residential,Rahmi Apak Sokağı,89.2246356118691
968158670,968158330,0,sxk91n,0.28602621945516715,residential,Fabrikalar Caddesi,92.97312918821791
968158670,968158127,0,sxk91n,0.2884017036279369,residential,,33.08518921041461
968158702,968158709,0,sxk91r,0.2661754730876606,primary_link,,40.86658261257944
968158702,958136383,0,sxk91r,0.1738657013566923,primary,Çobançeşme Koşuyolu Bulvarı,287.31257200401086
968158715,968158139,0,sxk91q,0.26793680237651657,primary,Çobançeşme Koşuyolu Bulvarı,26.581601679385603
968158715,3283907246,0,sxk91q,0.2929306907529168,primary_link,,28.906436354660116
968158733,968158250,0,sxk91n,0.2872551423669502,residential,Fabrikalar Caddesi,29.722845462738697
968158733,968158276,0,sxk91n,0.2281986439385194,residential,Suna Sokağı,110.27149796980703
968158736,968158250,0,sxk91n,0.28078449027976843,residential,Fabrikalar Caddesi,16.314004270029088
968158736,968158193,0,sxk91n,0.2712519840869614,residential,Fabrikalar Caddesi,42.273229066759576
968172096,968172095,0,sxk91j,0.29825377829589034,residential,,53.44086308369903
968172096,958702747,0,sxk91j,0.28510621149986576,tertiary,Terakki Caddesi,73.64655670071002
968172101,968172103,0,sxk91j,0.24170944034271585,residential,Aksoy Sokağı,35.191065490636255
968172101,967089934,0,sxk91j,0.2925123111023725,residential,Talat Artemel Sokağı,133.74010055775506
968172103,968172101,0,sxk91j,0.2764233237117064,residential,Aksoy Sokağı,35.191065490636255
968172103,968172699,0,sxk91j,0.23537227312051787,residential,Akın Yolu Sokağı,38.86560254724904
968172103,968172111,0,sxk91j,0.24506701489709146,residential,Akın Yolu Sokağı,36.273049151974334
968172111,968172103,0,sxk91j,0.24506701489709146,residential,Akın Yolu Sokağı,36.273049151974334
968172111,968172676,0,sxk91j,0.2638434285014224,residential,Akın Yolu Sokağı,82.99262413491529
968172533,968172689,0,sxk91j,0.09398464453675186,residential,Buhar Sokak,83.8651971609081
968172533,968172706,0,sxk91j,0.03338745626591538,residential,Buhar Sokak,57.71614691536617
968172533,968172703,0,sxk91j,0.10902988020664825,residential,,95.86309471456806
968172539,968172545,0,sxk91j,0.2669005362538663,residential,,59.17427504913487
968172545,968172602,0,sxk91j,0.22937080844435115,residential,,133.57486616206762
968172545,968172594,0,sxk91j,0.28306702190250854,residential,,56.42509628700532
968172551,968158137,0,sxk91n,0.25006413426063506,residential,,61.31681325759835
968172558,958702760,0,sxk91n,0.23450829514894456,residential,,41.21855397639951
968172559,968172560,0,sxk91n,0.2444517825711441,residential,,20.160436594197325
968172560,958702676,0,sxk91n,0.19901624151539882,tertiary,,69.24249204020636
968172560,968172559,0,sxk91n,0.25868366278462096,residential,,20.160436594197325
968172560,958702679,0,sxk91n,0.27458295169467833,tertiary,,63.504146561406415
968172594,968172545,0,sxk91j,0.28306702190250854,residential,,56.42509628700532
968172602,968172639,0,sxk91j,0.22441107863655368,residential,,41.550868740730486
968172602,968172610,0,sxk91j,0.1859033605924833,residential,,107.09181460099461
968172602,968172545,0,sxk91j,0.22937080844435115,residential,,133.57486616206762
968172610,968172851,0,sxk91j,0.222383981111313,tertiary,Terakki Caddesi,14.035947993622841
968172610,958702747,0,sxk91j,0.24427777233201092,tertiary,Terakki Caddesi,37.89741844422353
968172610,968172602,0,sxk91j,0.1859033605924833,residential,,107.09181460099461
968172628,968172629,0,sxk91j,0.17348420263063002,residential,Yayla Dağı Sokağı,25.755963691173715
968172629,968172628,0,sxk91j,0.16207970104969635,residential,Yayla Dağı Sokağı,25.755963691173715
968172629,968172630,0,sxk91j,0.18316408128924774,residential,Yayla Dağı Sokağı,33.30917372314746
968172629,968172670,0,sxk91j,0.19471003278654553,residential,,45.463931678961345
968172630,968172657,0,sxk91j,0.1310913024225219,residential,Yıldıztepe Sokağı,94.7863317832623
968172630,968172629,0,sxk91j,0.18316408128924774,residential,Yayla Dağı Sokağı,33.30917372314746
968172630,968172656,0,sxk91j,0.20994552480691145,residential,Yıldıztepe Sokağı,43.94998159089395
968172639,968172602,0,sxk91j,0.18299405720944048,residential,,41.550868740730486
968172652,968172653,0,sxk91j,0.1540092043159135,residential,,43.1605743518187
968172653,968172652,0,sxk91j,0.14698140232665233,residential,,43.1605743518187
968172653,968172713,0,sxk91j,0.12703073099163653,residential,,27.79730819606719
968172653,2382892059,0,sxk91j,0.18697677016014738,residential,,61.30356092331216
968172656,968172673,0,sxk91j,0.2436708130109717,residential,,29.109293515731324
968172656,968172630,0,sxk91j,0.20994552480691145,residential,Yıldıztepe Sokağı,43.94998159089395
968172656,968172670,0,sxk91j,0.22137472615113613,residential,,30.455546793500012
968172657,968172630,0,sxk91j,0.19161331929148273,residential,Yıldıztepe Sokağı,94.7863317832623
968172657,2382892060,0,sxk91j,0.12596329618162194,residential,Boztepe Sokağı,5.648864637814572
968172657,968172702,0,sxk91j,0.1418650421150406,residential,Boztepe Sokağı,11.709013625439038
968172670,2382892091,0,sxk91j,0.24617797651887896,residential,,31.680963309063653
968172670,968172656,0,sxk91j,0.22524356493565917,residential,,30.455546793500016
968172670,968172629,0,sxk91j,0.19471003278654553,residential,,45.463931678961345
968172673,968172656,0,sxk91j,0.22868294719316484,residential,,29.109293515731324
968172673,968172676,0,sxk91j,0.26452838526496397,residential,,75.86925148983278
968172673,968172678,0,sxk91j,0.2086601200822756,residential,Karlıtepe Sokağı,140.3505073462548
968172676,968172673,0,sxk91j,0.24828773388964523,residential,,75.86925148983278
968172676,968172111,0,sxk91j,0.2638434285014224,residential,Akın Yolu Sokağı,82.99262413491529
968172678,968172702,0,sxk91j,0.1418650421150406,residential,Boztepe Sokağı,18.540493194691813
968172678,968172673,0,sxk91j,0.2086601200822756,residential,Karlıtepe Sokağı,140.3505073462548
968172678,2382892059,0,sxk91j,0.18614097776756736,residential,Boztepe Sokağı,42.108760466086295
968172683,968172684,0,sxk91j,0.24413371756626048,residential,Gülay Sokağı,89.61981973684011
968172683,968172778,0,sxk91j,0.14220730398836184,residential,Bitişik Bağlar Sokağı,47.95105667830792
968172683,968172782,0,sxk91j,0.2059670451874778,residential,Bitişik Bağlar Sokağı,41.1691766023325
968172684,968172683,0,sxk91j,0.18109131798095954,residential,Gülay Sokağı,89.61981973684011
968172684,966218420,0,sxk91j,0.2514700714762722,tertiary,,9.396977209517368
968172684,968172800,0,sxk91j,0.23836200102095204,tertiary,Koşuyolu Caddesi,59.1129558172251
968172687,968172870,0,sxk91j,0.15591449084009154,tertiary,Terakki Caddesi,18.035978207020534
968172687,968172689,0,sxk91j,0.107501486873238,residential,,47.2015483598456
968172687,968172837,0,sxk91j,0.13784414370617756,tertiary,Terakki Caddesi,39.763826693318535
968172689,968172687,0,sxk91j,0.1464827194080993,residential,,47.2015483598456
968172689,968172766,0,sxk91j,0.06893939800084574,residential,Buhar Sokak,183.8595824348609
968172689,968172533,0,sxk91j,0.0907826389844754,residential,Buhar Sokak,83.86519716090808
968172699,2382892059,0,sxk91j,0.1950958118182296,residential,Boztepe Sokağı,44.18481557969473
968172699,968172103,0,sxk91j,0.24170944034271585,residential,Akın Yolu Sokağı,38.86560254724904
968172699,968172791,0,sxk91j,0.23481551096262213,residential,Akın Yolu Sokağı,53.48890113674568
968172702,968172657,0,sxk91j,0.1310913024225219,residential,Boztepe Sokağı,11.709013625439038
968172702,968172678,0,sxk91j,0.15763505968040448,residential,Boztepe Sokağı,18.540493194691813
968172702,968172713,0,sxk91j,0.12703073099163653,residential,,32.717103087521174
968172703,2382892060,0,sxk91j,0.12596329618162194,residential,Boztepe Sokağı,37.968599254130275
968172703,968172533,0,sxk91j,0.10844473572058037,residential,,95.86309471456806
968172703,968172706,0,sxk91j,0.07223421140738309,residential,Boztepe Sokağı,75.24577443512266
968172706,968172533,0,sxk91j,0.03338745626591538,residential,Buhar Sokak,57.71614691536617
968172706,968172769,0,sxk91j,0.06298504881029647,residential,Buhar Sokak,116.933310006228
968172706,968172703,0,sxk91j,0.07223421140738309,residential,Boztepe Sokağı,75.24577443512266
968172713,968172702,0,sxk91j,0.1418650421150406,residential,,32.717103087521174
968172713,968172653,0,sxk91j,0.1540092043159135,residential,,27.79730819606719
968172713,2382892011,0,sxk91j,0.11420094400156908,residential,,105.05073096145816
968172713,2382892060,0,sxk91j,0.11594326647448676,residential,,42.70615855235539
968172726,2382907935,0,sxk91j,0.22592947126862611,residential,Barbaros Sokağı,73.43501463149505
968172730,968172851,0,sxk91j,0.222383981111313,tertiary,Terakki Caddesi,47.7099277314836
968172730,968172870,0,sxk91j,0.15591449084009154,tertiary,Terakki Caddesi,46.32555160343569
968172730,2382907936,0,sxk91j,0.2216787938072593,living_street,Ulubatlı Sokağı,44.33416996828781
968172763,968172947,0,sxk91j,0.15869647477600024,tertiary,Terakki Caddesi,23.529302339264593
968172763,968172766,0,sxk91j,0.11693649610330203,residential,Bitişik Bağlar Sokağı,80.09642488346152
968172763,966218477,0,sxk91j,0.2403059063166453,tertiary,Terakki Caddesi,108.33287082262994
968172766,959578607,0,sxk91j,0.21220808707088384,residential,Buhar Sokak,105.87258062909034
968172766,968172769,0,sxk91j,0.09728295067872217,residential,Bitişik Bağlar Sokağı,87.05600392977837
968172766,968172763,0,sxk91j,0.1738185142283477,residential,Bitişik Bağlar Sokağı,80.09642488346152
968172766,968172689,0,sxk91j,0.10382317622556261,residential,Buhar Sokak,183.85958243486087
968172769,967089837,0,sxk91j,0.19820799355291907,residential,Buhar Sokak,101.96935381210038
968172769,2382892011,0,sxk91j,0.1391144311316621,residential,Bitişik Bağlar Sokağı,81.15362698819291
968172769,968172766,0,sxk91j,0.11693649610330203,residential,Bitişik Bağlar Sokağı,87.05600392977837
968172769,968172706,0,sxk91j,0.05447422803841319,residential,Buhar Sokak,116.933310006228
968172778,968172683,0,sxk91j,0.18109131798095954,residential,Bitişik Bağlar Sokağı,47.95105667830792
968172778,2382892011,0,sxk91j,0.1391144311316621,residential,Bitişik Bağlar Sokağı,4.153093329193016
968172778,968172800,0,sxk91j,0.2133347334115467,residential,Yalçın Sokağı,93.23271654348731
968172782,2382892013,0,sxk91j,0.24819130433107336,residential,,33.8625168618738
968172782,968172791,0,sxk91j,0.22257250041888374,residential,Bitişik Bağlar Sokağı,46.330834450098735
968172782,968172683,0,sxk91j,0.2059670451874778,residential,Bitişik Bağlar Sokağı,41.1691766023325
968172791,2382892013,0,sxk91j,0.24819130433107336,residential,Akın Yolu Sokağı,32.740398673707645
968172791,968172782,0,sxk91j,0.22257250041888374,residential,Bitişik Bağlar Sokağı,46.330834450098735
968172791,968172699,0,sxk91j,0.23481551096262213,residential,Akın Yolu Sokağı,53.48890113674568
968172800,968172778,0,sxk91j,0.14220730398836184,residential,Yalçın Sokağı,93.23271654348731
968172800,2382892008,0,sxk91j,0.22104811872928753,tertiary,,8.301539002272445
968172800,967089832,0,sxk91j,0.1997200428026621,tertiary,Koşuyolu Caddesi,71.89716785011393
968172815,968172816,0,sxk91j,0.2507686710482859,residential,Ömür Sokağı,128.05242051031837
968172815,968172945,0,sxk91j,0.24028550351652944,residential,Seri Evler Sokağı,17.223448524923796
968172816,968172818,0,sxk91j,0.26351811383996127,residential,Ömür Sokağı,40.95982586934565
968172816,968172815,0,sxk91j,0.25632087820476196,residential,Ömür Sokağı,128.05242051031837
968172816,968172837,0,sxk91j,0.18120725305097485,living_street,Piyalepaşa Sokağı,117.73530498861408
968172818,968172816,0,sxk91j,0.2507686710482859,residential,Ömür Sokağı,40.95982586934565
968172827,968172818,0,sxk91j,0.26351811383996127,residential,Ömür Sokağı,76.94206919765757
968172827,968172860,0,sxk91j,0.26650468796664073,residential,Ülkü Sokağı,45.25753458544656
968172837,968172687,0,sxk91j,0.13784414370617756,tertiary,Terakki Caddesi,39.763826693318535
968172837,968172947,0,sxk91j,0.1327944388227052,tertiary,Terakki Caddesi,127.0076228265655
968172837,968172816,0,sxk91j,0.18120725305097485,living_street,Piyalepaşa Sokağı,117.73530498861408
968172847,968172818,0,sxk91j,0.26351811383996127,living_street,Muradım Sokağı,45.83717968513217
968172851,968172610,0,sxk91j,0.23335121452959118,tertiary,Terakki Caddesi,14.035947993622841
968172851,968172730,0,sxk91j,0.18734156025659882,tertiary,Terakki Caddesi,47.7099277314836
968172860,968172726,0,sxk91j,0.25289247625824013,residential,Barbaros Sokağı,19.25994159043015
968172860,968172851,0,sxk91j,0.28320509926413695,residential,Barbaros Sokağı,115.1926915003047
968172870,968172730,0,sxk91j,0.18734156025659882,tertiary,Terakki Caddesi,46.32555160343569
968172870,968172687,0,sxk91j,0.1464827194080993,tertiary,Terakki Caddesi,18.035978207020534
968172909,968172913,0,sxk91j,0.2891579635114729,living_street,Milas Sokağı,69.46091890942581
968172913,968172945,0,sxk91j,0.24028550351652944,living_street,Pancarlı Sokağı,97.56258956846666
968172943,968172815,0,sxk91j,0.25632087820476196,residential,Seri Evler Sokağı,49.888673315453616
968172943,968172847,0,sxk91j,0.2964640450458177,residential,,166.189214595333
968172945,968172947,0,sxk91j,0.15869647477600024,residential,Seri Evler Sokağı,93.10211995317988
968172945,968172815,0,sxk91j,0.25632087820476196,residential,Seri Evler Sokağı,17.223448524923796
968172947,968172763,0,sxk91j,0.1738185142283477,tertiary,Terakki Caddesi,23.529302339264593
968172947,968172837,0,sxk91j,0.1327944388227052,tertiary,Terakki Caddesi,127.0076228265655
968172991,966218477,0,sxk91j,0.2582985478544106,tertiary,Terakki Caddesi,36.84551854184575
968173010,966218459,0,sxk91h,0.2064845256013456,tertiary,Teyyareci Hayrettin Sokağı,170.1887833571409
968173029,968172684,0,sxk91j,0.24818436096089475,tertiary,Koşuyolu Caddesi,75.44483032061497
968173029,2382892013,0,sxk91j,0.2545919626693703,residential,Akın Yolu Sokağı,57.12747850391918
969160829,969160869,0,sxk91k,0.2997761807352719,secondary,Abay Caddesi,63.49929293746148
988329379,988329397,0,sxk90u,0.2919691650660678,tertiary,Yeni Fişekhane Caddesi,102.60540829944738
988329397,988329420,0,sxk90g,0.18074073701086826,residential,General Naci Tınaztepe Caddesi,239.3449967813064
988329408,959578692,0,sxk90g,0.2613938437288164,secondary,Fişekhane Caddesi,41.113836884785336
988329420,988329397,0,sxk90g,0.23908761708602536,residential,General Naci Tınaztepe Caddesi,239.34499678130638
988329420,967134311,0,sxk90g,0.14028528549003186,residential,,36.46539792795859
988329424,967134311,0,sxk90g,0.12801799775650252,secondary,Zübeyde Hanım Caddesi,22.089593713721545
988329424,988329420,0,sxk90g,0.1519776405358951,residential,,31.31392166186061
988336052,12205869468,0,sxk90u,0.2521023686010143,secondary,Behçet Kemal Çağlar Caddesi,23.821430632828125
988336083,12205869468,0,sxk90u,0.22254476633207387,residential,,301.3986288331265
988336258,990483791,0,sxk90s,0.29028629444426507,primary,Doktor Remzi Kazancıgil Caddesi,64.46664905567789
988336260,988336265,0,sxk90u,0.15196090749093935,residential,,165.19795476141383
988336265,2271469472,0,sxk90u,0.21916765209490324,tertiary,Zuhuratbaba Caddesi,52.27082838472283
988336265,988336375,0,sxk90u,0.2129426827086204,tertiary,Zuhuratbaba Caddesi,57.515457032715545
988336265,988336260,0,sxk90u,0.14231781392052054,residential,,165.19795476141383
988336272,988336292,0,sxk90u,0.038230036572185544,residential,Havacı Feza Sokağı,231.4821119003312
988336272,2382907921,0,sxk90u,0.20936190927485968,residential,Gençler Caddesi,262.82711946691
988336272,959578651,0,sxk90u,0.07683802298769174,residential,Gençler Caddesi,58.916845430707326
988336292,988336272,0,sxk90u,0.038230036572185544,residential,Havacı Feza Sokağı,231.4821119003312
988336292,959578651,0,sxk90u,0.048679106853739995,secondary,Behçet Kemal Çağlar Caddesi,106.19981787585013
988336292,988336375,0,sxk90u,0.13781287633483572,secondary,Behçet Kemal Çağlar Caddesi,121.83404080261886
988336375,988336265,0,sxk90u,0.2129426827086204,tertiary,Zuhuratbaba Caddesi,57.515457032715545
988336375,988336433,0,sxk90u,0.23352436620638914,residential,Refet Bele Sokağı,341.14217712126737
988336375,988336292,0,sxk90u,0.13781287633483572,secondary,Behçet Kemal Çağlar Caddesi,121.83404080261887
988336433,988336375,0,sxk90u,0.23352436620638914,residential,Refet Bele Sokağı,341.14217712126737
988336543,13745426358,0,sxk90g,0.27061522353524703,residential,,35.130979810384844
988336677,988336687,0,sxk90e,0.25004079443263916,tertiary,,14.658469231875387
988336687,988336828,0,sxk90e,0.27130667306999606,residential,,22.636560748748497
988336687,988336693,0,sxk90e,0.25179445191898786,tertiary,,10.947816399856217
988336693,988336696,0,sxk90e,0.2441889832523831,tertiary,,13.711639325024729
988336696,2382930410,0,sxk90e,0.19679552952628926,tertiary,,60.218121525970176
988336696,988336704,0,sxk90e,0.22930959209315685,tertiary,,19.64693040475976
988336704,9046101961,0,sxk90e,0.23272155307015835,tertiary,,4.513214998081505
988336709,988336709,0,sxk90e,0.291586040707289,residential,Nergis Yolu Sokağı,126.90289374275727
988336709,988336709,1,sxk90e,0.291586040707289,residential,Nergis Yolu Sokağı,126.90289374275727
988336722,10191775409,0,sxk90s,0.2992490347246135,residential,,166.26040485332868
988336809,988336814,0,sxk90s,0.24301878080616518,residential,,281.27164683390623
988336814,10191775409,0,sxk90s,0.2256984499698993,residential,,164.68683445886623
988336814,10191775409,1,sxk90s,0.20384289064915748,living_street,,155.2986700502452
988336814,988336809,0,sxk90s,0.2541588186532667,residential,,281.27164683390623
988336828,988336693,0,sxk90e,0.24986718242539055,residential,,21.42330920975511
988336903,988336966,0,sxk90e,0.29592338088889664,tertiary,,30.174377728344137
988336966,988336774,0,sxk90e,0.28280195613464404,tertiary_link,,22.839829980422515
988336966,2382930404,0,sxk90e,0.19015555502603645,tertiary,,240.86552357898609
988337275,988336677,0,sxk90e,0.24289815685769303,tertiary,,23.836350139135487
988337275,2382930395,0,sxk90e,0.25890326546331016,secondary,Conk Bayırı Caddesi,48.41699274500373
990483757,990483759,0,sxk90t,0.1791709770956051,primary_link,,14.99462094465759
990483757,2382923602,0,sxk90t,0.16534736699037011,primary,Doktor Remzi Kazancıgil Caddesi,34.57638207496356
990483759,990483823,0,sxk90t,0.19703414390278604,primary,Doktor Remzi Kazancıgil Caddesi,16.250815599958393
990483765,990483881,0,sxk90t,0.20946952508757183,primary,Doktor Remzi Kazancıgil Caddesi,141.5549727705311
990483791,990483765,0,sxk90s,0.2762797579059794,primary,Doktor Remzi Kazancıgil Caddesi,310.62371262401706
990483820,1005965276,0,sxk90t,0.16551590274633513,primary,Doktor Remzi Kazancıgil Caddesi,116.66591379223478
990483823,990483881,0,sxk90t,0.19725923126574446,primary_link,,15.72847206286596
990483823,1005965809,0,sxk90s,0.2560473233297358,primary,Doktor Remzi Kazancıgil Caddesi,520.2074848895714
990483881,2382923605,0,sxk90t,0.18645270489372048,secondary,,41.67306058899067
990483881,990483757,0,sxk90t,0.1778906426390225,primary,Doktor Remzi Kazancıgil Caddesi,22.950151617871953
1005964207,1005964192,0,sxk90t,0.2939261478141921,residential,,27.286633667780954
1005964207,2382923605,0,sxk90t,0.16679721185586055,secondary,Behçet Kemal Çağlar Caddesi,178.76237456699687
1005964789,990483820,0,sxk90t,0.2501910050802878,primary_link,,116.29884878468206
1005964789,1005965102,0,sxk90t,0.2533783948420612,primary,Adnan Kahveci Bulvarı,76.3727647191762
1005965040,1005965102,0,sxk90t,0.2590959051476904,primary,,38.489717105881795
1005965040,5674276006,0,sxk90t,0.2779304357467917,primary,Adnan Kahveci Bulvarı,180.0097361694004
1005965048,1005965054,0,sxk90t,0.2941138774170232,secondary,Uğur Mumcu Bulvarı,47.45576087264181
1005965048,1005965040,0,sxk90t,0.2796887594244463,primary,,38.69550784376449
1005965072,1005964266,0,sxk90t,0.24287865537565698,primary,Mustafa Sarıçiçek Bulvarı,89.36809499592187
1005965072,1005965048,0,sxk90t,0.24961245806161994,primary,,44.143896572250505
1005965102,1005965072,0,sxk90t,0.2280864241519902,primary,,41.189917976806804
1005965102,990483820,0,sxk90t,0.22345668596175652,primary,Doktor Remzi Kazancıgil Caddesi,69.61181440738925
1005965276,2382923600,0,sxk90t,0.14780395908537758,primary,Doktor Remzi Kazancıgil Caddesi,21.619325330940367
1005965276,12574401376,0,sxk90t,0.16079539441627783,residential,,23.214960508018045
1005965361,12574401377,0,sxk90t,0.2547545848066794,residential,Mimoza Sokağı,123.64148977428576
1005965388,12574401376,0,sxk90t,0.2228624573333653,residential,Mimoza Sokağı,264.7808900637902
1005965388,1005965418,0,sxk90s,0.20498021339997766,residential,,92.27249718589982
1005965388,2382923594,0,sxk90s,0.27324958009506806,residential,,50.24454353684018
1005965393,2382923592,0,sxk90s,0.296025282263557,primary,Adnan Kahveci Bulvarı,11.013213406506742
1005965393,2382923594,0,sxk90s,0.2825160918482763,residential,,25.77582424932371
1005965418,2382923590,0,sxk90s,0.20905737436142227,residential,,12.127722106128648
1005965418,1005965421,0,sxk90s,0.11241281824605286,residential,Adnan Kahveci Bulvarı,92.02978961389834
1005965418,1005965388,0,sxk90s,0.2506513705443103,residential,,92.27249718589982
1005965421,1005965457,0,sxk90s,0.11649183232817602,residential,,54.166773018243006
1005965421,2382923574,0,sxk90s,0.11545947209973004,residential,,12.33712333159513
1005965421,1005965425,0,sxk90s,0.03443255079855586,residential,,93.08045885364618
1005965425,1005965457,0,sxk90s,0.10224890146947348,residential,Kilitbahir Sokağı,102.09233936995233
1005965425,1005965681,0,sxk90s,0.04872779671740966,residential,Kilitbahir Sokağı,108.52199128924099
1005965425,1005965421,0,sxk90s,0.07303896748311227,residential,,93.08045885364618
1005965430,1005965431,0,sxk90s,0.23890164021474458,residential,,29.39529994281383
1005965431,2382923590,0,sxk90s,0.20905737436142227,residential,,34.98879567679225
1005965431,1005965430,0,sxk90s,0.26520193341205955,residential,,29.39529994281383
1005965431,10151772512,0,sxk90s,0.22288231801265956,residential,,40.49786819464405
