u,v,key,name,highway,length
1027243361,1027243315,0,Gazi Evrenos Caddesi,residential,69.40465286645468
1027243362,1027243365,0,Havacı Muzaffer Erdönmez Sokağı,residential,110.21972061293295
1027243362,1027243382,0,İrfaniye Sokağı,residential,66.90580905455043
1027243365,1027243297,0,Çiçek Sokağı,residential,68.88109783127781
1027243365,1027243367,0,Havacı Muzaffer Erdönmez Sokağı,residential,62.1712808386899
1027243367,1027244937,0,Demiryolu Caddesi,secondary,52.18070009006939
1027243367,1027243378,0,Demiryolu Caddesi,secondary,79.06788028106567
1027243378,1027243382,0,Baharistan Sokağı,residential,143.2367467991816
1027243378,1027243216,0,Demiryolu Caddesi,secondary,77.01677595345592
1027243382,1027243383,0,Baharistan Sokağı,residential,72.32807034414293
1027243382,1027243219,0,İrfaniye Sokağı,residential,76.51977450045624
1027243383,1027243388,0,Baharistan Sokağı,residential,115.40105791520322
1027243383,1027243361,0,Gazi Evrenos Caddesi,residential,68.52367477969908
1027243388,1027243237,0,Baharistan Sokağı,residential,101.90182633858787
1027243388,1027243227,0,Serbesti Caddesi,secondary,71.57209355120902
1027243392,1027243271,0,İstanbul Caddesi,secondary,14.445915872700626
1027243407,1027243410,0,Karanfil Bahçesi Sokağı,residential,113.08794679006672
1027243407,1027243661,0,Fener Caddesi,secondary,32.459318662843735
1027243410,1027243447,0,İrfaniye Sokağı,residential,79.73403055166874
1027243410,1027243411,0,Karanfil Sokağı,residential,70.7094288166878
1027243411,1027243476,0,Gazi Evrenos Caddesi,residential,152.46072071889205
1027243411,1754904429,0,Karanfil Sokağı,residential,114.83083161109587
1027243414,1754904429,0,Serbesti Caddesi,secondary,12.856907981912087
1027243414,1027243640,0,Yeşilköy İstanbul Caddesi,secondary,52.55878834638773
1027243416,1027243919,0,Karanfil Sokağı,residential,72.72943228050205
1027243430,1027243407,0,Çiçek Sokağı,residential,77.72194598819047
1027243430,1027243446,0,Arslan Sokağı,residential,91.61954070087033
1027243446,1027243667,0,Fener Caddesi,secondary,24.17040613406242
1027243447,1027243430,0,Arslan Sokağı,residential,112.2215182697972
1027243447,1027243314,0,İrfaniye Sokağı,residential,68.64283975558736
1027243449,1027243447,0,Arslan Sokağı,residential,72.08073821099302
1027243449,1027243411,0,Gazi Evrenos Caddesi,residential,79.70720619546408
1027243452,1027243449,0,Arslan Sokağı,residential,116.80253050879053
1027243452,1027243317,0,Serbesti Caddesi,secondary,72.7956837703928
1027243453,1027243452,0,Arslan Sokağı,residential,69.61259770483385
1027243453,1027243919,0,İstanbul Caddesi,secondary,99.68571560241638
1027243453,2382977987,0,Arslan Sokağı,residential,66.49704665862033
1027243462,1027924492,0,Ümran Sokağı,residential,73.42611119105337
1027243466,1027256887,0,Gazi Evrenos Caddesi,residential,58.03285015831266
1027243466,1027924435,0,İstasyon Caddesi,secondary,75.79654969716454
1027243476,1027243651,0,Fener Caddesi,secondary,99.39260834528307
1027243476,1027243640,0,Yeşilköy İstanbul Caddesi,residential,132.36133623528235
1027243476,1027243587,0,Fener Caddesi,secondary,91.89992492279089
1027243494,1027256642,0,İstasyon Caddesi,secondary,57.814064833048576
1027243494,1492588309,0,Yeşilköy Halkalı Caddesi,secondary,125.45040379092173
1027243497,1027924435,0,İstasyon Caddesi,secondary,44.14834293399629
1027243497,1027924771,0,İstasyon Caddesi,secondary,14.019836960192878
1027243504,1027924771,0,İstasyon Caddesi,secondary,105.2047353636379
1027243504,1027256926,0,Yeşil Yalı Sokağı,residential,103.69784793300319
1027243582,4519737439,0,Çınarlı Sokağı,residential,72.333728898822
1027243587,1027243837,0,Sahil Yolu Caddesi,secondary,76.14277142135887
1027243587,4519737439,0,Çınarlı Sokağı,residential,52.24587141439697
1027243587,1027243640,0,Yeşilköy İstanbul Caddesi,secondary,158.15003413510496
1027243587,1027243649,0,Fener Caddesi,secondary,133.5800543605191
1027243587,1027243476,0,Fener Caddesi,secondary,91.8999249227909
1027243640,1027243476,0,Yeşilköy İstanbul Caddesi,residential,132.36133623528235
1027243640,1027243587,0,Yeşilköy İstanbul Caddesi,secondary,158.150034135105
1027243640,1027243414,0,Yeşilköy İstanbul Caddesi,secondary,52.55878834638773
1027243649,1027243587,0,Fener Caddesi,secondary,133.5800543605191
1027243651,1027243656,0,Fener Caddesi,secondary,89.10802280394475
1027243651,1027243410,0,İrfaniye Sokağı,residential,90.93421283216666
1027243656,1027243407,0,Fener Caddesi,secondary,55.318477234373304
1027243656,1027243805,0,Başak Sokağı,residential,152.85638752809834
1027243661,1027243446,0,Fener Caddesi,secondary,87.43718827060283
1027243667,2385196610,0,Yeşilyurt İstasyon Caddesi,secondary,120.65700037212152
1027243690,1027243711,0,Yeşilyurt İstasyon Caddesi,secondary,34.214571039097365
1027243690,1026971224,0,,secondary_link,99.39172655666754
1027243711,1027245006,0,Demiryolu Caddesi,secondary,57.70896021949007
1027243738,1027243740,0,Kuşkonmaz Sokağı,residential,14.609537784893151
1027243740,1027243738,0,Kuşkonmaz Sokağı,residential,14.609537784893151
1027243740,1027243752,0,Kuşkonmaz Sokağı,residential,117.74231316322172
1027243740,1027244013,0,Sahil Yolu Caddesi,residential,269.0758418450675
1027243752,4519705613,0,Kuşkonmaz Sokağı,residential,50.60678091219839
1027243752,4519705612,0,Kuşkonmaz Sokağı,residential,89.18044005021967
1027243752,1027243740,0,Kuşkonmaz Sokağı,residential,117.74231316322172
1027243767,1027243792,0,Süsen Sokağı,residential,256.1320367459172
1027243767,1027243792,1,Sahil Yolu Caddesi,secondary,37.232511290528535
1027243767,1027243893,0,Sahil Yolu Caddesi,secondary,80.87003086599077
1027243792,1027243767,0,Süsen Sokağı,residential,256.1320367459172
1027243792,1027243767,1,Sahil Yolu Caddesi,secondary,37.232511290528535
1027243792,1027243800,0,Sahil Yolu Caddesi,secondary,89.02926910976538
1027243800,3968165741,0,Sahil Yolu Caddesi,secondary,74.99926808651267
1027243800,1027243792,0,Sahil Yolu Caddesi,secondary,89.02926910976538
1027243802,1027243800,0,Orkide Caddesi,residential,173.7508941477867
1027243802,1027243849,0,Ürgüplü Caddesi,secondary,82.095277746441
1027243805,1027243802,0,Orkide Caddesi,residential,94.73516366059394
1027243805,1027244162,0,Başak Sokağı,residential,178.57086514279538
1027243807,1027243805,0,Orkide Caddesi,residential,90.00924838993336
1027243807,1027243661,0,Ekin Sokağı,residential,145.5626572420283
1027243827,1027243849,0,Demet Sokağı,residential,48.57785258261358
1027243827,1027243837,0,Demet Sokağı,residential,138.41857913065107
1027243827,3968165741,0,Demet Sokağı,residential,139.8441043428617
1027243837,1027243827,0,Demet Sokağı,residential,138.41857913065107
1027243837,1027243587,0,Sahil Yolu Caddesi,secondary,76.14277142135887
1027243837,3968165741,0,Sahil Yolu Caddesi,secondary,31.08669094383968
1027243849,1027243827,0,Demet Sokağı,residential,48.57785258261358
1027243849,1027243651,0,Ürgüplü Caddesi,secondary,85.45818211652312
1027243873,9046101954,0,,secondary_link,10.616007790771217
1027243873,1027244986,0,Yeşilyurt İstasyon Caddesi,secondary,140.25086228845734
1027243884,1027244162,0,Sipahioğlu Caddesi,secondary,87.59954336707773
1027243884,2382982579,0,Ekin Sokağı,residential,46.30457687234524
1027243884,1027244168,0,Sipahioğlu Caddesi,secondary,104.00398414462826
1027243890,1027244016,0,Sahil Yolu Caddesi,residential,90.20170814022286
1027243890,1027243893,0,Sahil Yolu Caddesi,secondary,14.605516956695626
1027243890,1027244144,0,Sipahioğlu Caddesi,secondary,160.5264794589696
1027243893,1027243890,0,Sahil Yolu Caddesi,secondary,14.605516956695626
1027243893,1027243767,0,Sahil Yolu Caddesi,secondary,80.87003086599077
1027243919,1027243414,0,İstanbul Caddesi,secondary,13.46272803075814
1027243919,1027243416,0,Karanfil Sokağı,residential,72.72943228050205
1027243925,1027243392,0,İstanbul Caddesi,secondary,51.134913572817155
1027243960,8880083822,0,İstanbul Caddesi,secondary,12.667577706111754
1027243960,1027924248,0,İstanbul Caddesi,secondary,144.86263238427466
1027243966,8880083822,0,Yeşil Yalı Sokağı,residential,28.47891637743482
1027243966,1027243960,0,Yeşil Yalı Sokağı,residential,27.026011520836807
1027244013,1027244016,0,Sahil Yolu Caddesi,residential,30.42669951658626
1027244013,1027243740,0,Sahil Yolu Caddesi,residential,269.07584184506754
1027244013,1027244032,0,Pıtrak Sokağı,residential,105.67884660780145
1027244016,1027243890,0,Sahil Yolu Caddesi,residential,90.20170814022286
1027244016,1027244013,0,Sahil Yolu Caddesi,residential,30.42669951658626
1027244016,1027244032,0,Pıtrak Sokağı,residential,110.48173016420147
1027244032,1027244048,0,Pıtrak Sokağı,residential,48.29248605628755
1027244032,1027244016,0,Pıtrak Sokağı,residential,110.48173016420147
1027244032,1027244013,0,Pıtrak Sokağı,residential,105.67884660780145
1027244048,1027244032,0,Pıtrak Sokağı,residential,48.29248605628755
1027244048,1027244144,0,Ürgüplü Caddesi,residential,104.94904715979754
1027244084,1027243884,0,Ekin Sokağı,residential,44.06619652933592
1027244084,2382982581,0,Turgut Reis Sokağı,residential,96.77740573972487
1027244090,1027244252,0,Güçlü Sokağı,residential,90.84965708994284
1027244090,1027244084,0,Ekin Sokağı,residential,129.50021062208071
1027244092,1027244233,0,Pelin Sokağı,residential,94.60646895691724
1027244092,1027244090,0,Ekin Sokağı,residential,27.830893999358228
1027244144,1027244162,0,Sipahioğlu Caddesi,secondary,94.36861764754434
1027244144,1027243802,0,Ürgüplü Caddesi,secondary,187.78941106816131
1027244144,1027243893,0,Sipahioğlu Caddesi,secondary,159.68273050511888
1027244162,1027244144,0,Sipahioğlu Caddesi,secondary,94.36861764754434
1027244162,1027243884,0,Sipahioğlu Caddesi,secondary,87.59954336707773
1027244162,1027244252,0,Başak Sokağı,residential,162.60852994991274
1027244168,1027243873,0,Sipahioğlu Caddesi,secondary,9.654328765485083
1027244168,2382982581,0,Yeşilyurt İstasyon Caddesi,secondary,44.48000665138737
1027244209,2385258241,0,,secondary_link,9.203545497116655
1027244209,1026971426,0,Yeşilyurt İstasyon Caddesi,secondary,519.9193334094466
1027244213,1027244209,0,,residential,27.941718871722394
1027244213,1027244233,0,,residential,22.390931684474065
1027244213,1027244893,0,,residential,90.16525105306684
1027244225,1027244092,0,Pelin Sokağı,residential,93.96459186368311
1027244225,1027244252,0,Başak Sokağı,residential,15.230054929762161
1027244225,1027244278,0,Başak Sokağı,residential,91.40228687847352
1027244233,1027244213,0,,residential,22.390931684474065
1027244252,1027244225,0,Başak Sokağı,residential,15.230054929762161
1027244252,2385196617,0,Güçlü Sokağı,residential,90.19456370951906
1027244258,1027244090,0,Güçlü Sokağı,residential,96.81485982470532
1027244258,1027244233,0,,residential,39.08172461964751
1027244258,1027244209,0,Yeşilyurt İstasyon Caddesi,secondary,53.40424019514579
1027244278,8880083835,0,Başak Sokağı,residential,121.9693810160194
1027244278,2385196617,0,Ürgüplü Caddesi,residential,33.04319759005474
1027244278,1027244225,0,Başak Sokağı,residential,91.40228687847352
1027244343,1027257010,0,Hareket Ordusu Caddesi,residential,73.53342384645104
1027244343,1027257114,0,Hareket Ordusu Caddesi,residential,44.91988903867498
1027244854,1027256716,0,Yeşilköy Halkalı Caddesi,secondary,9.717391329528668
1027244893,1027244213,0,,residential,90.16525105306684
1027244937,1027243294,0,Demiryolu Caddesi,secondary,16.13170618012687
1027244963,2385258236,0,,secondary_link,16.737929075975064
1027244963,2385258237,0,Yeşilyurt İstasyon Caddesi,secondary,26.06390370128395
1027244986,2385196613,0,Yeşilyurt İstasyon Caddesi,secondary,15.20402286353334
1027244986,2385196612,0,,secondary_link,18.494563318608776
1027245006,1027244937,0,,secondary_link,16.803142641528357
1027245006,1027243367,0,Demiryolu Caddesi,secondary,52.69806078667167
1027256583,1027256586,0,Çekmece Caddesi,secondary,44.87100871685445
1027256583,1027256720,0,Yeşilköy Halkalı Caddesi,secondary,210.5485326207767
1027256586,1027924805,0,Çekmece Caddesi,secondary,36.30149907119147
1027256635,1027256586,0,Emrullah Efendi Sokağı,residential,113.99632389111703
1027256635,1027256664,0,Köse Raif Paşa Sokağı,residential,50.76344113445384
1027256635,8875825619,0,Köse Raif Paşa Sokağı,residential,137.47002335616642
1027256642,1027243466,0,İstasyon Caddesi,secondary,69.89133489795925
1027256642,1492588307,0,Mahmut Şevket Paşa Caddesi,residential,103.21968164417235
1027256645,2380830091,0,Dört Kardeşler Sokağı,residential,57.59669482845653
1027256645,1027256646,0,,residential,10.001598789498102
1027256646,1027256722,0,Dört Kardeşler Sokağı,residential,63.764947192698145
1027256646,1027256645,0,,residential,10.001598789498102
1027256664,1027256635,0,Köse Raif Paşa Sokağı,residential,50.76344113445384
1027256664,1027256739,0,Köse Raif Paşa Sokağı,residential,84.8487112023171
1027256667,1027256739,0,Yeşilköy Halkalı Caddesi,secondary,85.68336299558763
1027256667,4979278177,0,,trunk_link,88.88598149434966
1027256667,1027256664,0,Köse Raif Paşa Sokağı,residential,42.68375730977544
1027256671,1027174754,0,,trunk_link,170.84713781943373
1027256671,4979278177,0,,trunk_link,153.90775497175855
1027256715,1027243462,0,Ümran Sokağı,residential,34.10447346485326
1027256715,1027924371,0,Dört Kardeşler Sokağı,residential,113.13041790027326
1027256716,1027256720,0,Dört Kardeşler Sokağı,residential,9.520383982161885
1027256716,6761742240,0,Yeşilköy Halkalı Caddesi,secondary,197.8994584095108
1027256720,1027256646,0,Dört Kardeşler Sokağı,residential,57.794048434889376
1027256720,2380830091,0,,residential,9.4359386830499
1027256722,8880083834,0,Ümran Sokağı,residential,8.776704082424004
1027256739,1027256783,0,Yeşilköy Halkalı Caddesi,secondary,10.666533992848096
1027256783,1027256583,0,,secondary,29.05632549469199
1027256783,6761742242,0,,trunk_link,25.98366001807953
1027256821,1027257010,0,Gazi Evrenos Caddesi,residential,51.978419322982404
1027256823,1027256952,0,Serbesti Caddesi,secondary,60.07878549741469
1027256823,1027256821,0,Andelip Sokağı,residential,108.28841701823912
1027256824,1027256962,0,Salihiye Sokağı,residential,63.614126187719435
1027256824,1027256823,0,Andelip Sokağı,residential,81.00052310426112
1027256826,1027256835,0,Akanber Sokağı,residential,69.09489019582986
1027256826,1027256824,0,Andelip Sokağı,residential,58.406830241974596
1027256828,1027256826,0,Andelip Sokağı,residential,69.20478929690552
1027256828,1027243196,0,İstanbul Caddesi,secondary,153.40662961848645
1027256835,1027256826,0,Akanber Sokağı,residential,69.09489019582986
1027256835,1027256967,0,14 Nisan Caddesi,residential,56.89975321133789
1027256847,1027256849,0,Sait Faik Abasıyanık Sokağı,residential,43.03412701615958
1027256849,1027256890,0,Serbesti Caddesi,secondary,42.13871701981835
1027256849,1027256847,0,Sait Faik Abasıyanık Sokağı,residential,43.03412701615958
1027256867,1027256947,0,Gazi Evrenos Caddesi,residential,63.07369759691056
1027256870,1027256849,0,Serbesti Caddesi,secondary,17.12492746155909
1027256870,1027256867,0,Yakutçu Sokağı,residential,109.08963180174817
1027256887,1027256890,0,Zümrüt Sokağı,residential,109.19282704975295
1027256887,1027256867,0,Gazi Evrenos Caddesi,residential,61.496099717813735
1027256890,1027257140,0,Serbesti Caddesi,secondary,24.09425734602388
1027256908,1027256835,0,14 Nisan Caddesi,residential,31.726760321941004
1027256908,1027256919,0,Bestekar Osman Nihat Akın Sokağı,residential,148.21554551529144
1027256919,1027257131,0,Endaze Sokağı,residential,109.22203234934894
1027256919,1027256926,0,Bestekar Osman Nihat Akın Sokağı,residential,73.98073131986546
1027256926,1027243966,0,Yeşil Yalı Sokağı,residential,20.07825107654296
1027256938,1027243494,0,Demiryolu Caddesi,secondary,167.5449948685266
1027256941,1027256938,0,Albay Salim İlkuçan Sokağı,residential,115.99134802273045
1027256941,1027256821,0,Gazi Evrenos Caddesi,residential,20.046819385372917
1027256947,1027256952,0,14 Nisan Caddesi,residential,109.09302166337963
1027256947,1027256941,0,Gazi Evrenos Caddesi,residential,39.87420879942432
1027256952,1027256870,0,Serbesti Caddesi,secondary,59.44869652855926
1027256952,1027256962,0,14 Nisan Caddesi,residential,86.30538926420175
1027256962,1027256908,0,14 Nisan Caddesi,residential,25.455427872191912
1027256967,1027256828,0,İstanbul Caddesi,secondary,76.80022479799842
1027256973,1027256824,0,Salihiye Sokağı,residential,50.63159354203259
1027256976,1027243198,0,Saadetli Sokağı,residential,49.49601036849972
1027256976,1027256973,0,Salihiye Sokağı,residential,119.69490065538596
1027257010,1027257106,0,Hareket Ordusu Caddesi,residential,115.29516786587223
1027257010,1027244343,0,Hareket Ordusu Caddesi,residential,73.53342384645104
1027257010,1027243199,0,Gazi Evrenos Caddesi,residential,121.26272776912522
1027257035,1027924158,0,İstasyon Caddesi,secondary,50.160726894986595
1027257035,1027924339,0,Çekmece Caddesi,secondary,60.80686612400787
1027257044,1027924142,0,Naima Sokağı,residential,84.08565900591734
1027257106,1027256823,0,Serbesti Caddesi,secondary,52.26020063781211
1027257106,1027256973,0,Hareket Ordusu Caddesi,residential,70.12636017743841
1027257114,1027256938,0,Demiryolu Caddesi,secondary,70.75651965211588
1027257114,1027244343,0,Hareket Ordusu Caddesi,residential,44.91988903867498
1027257131,1027243504,0,Yeşil Zeytin Sokağı,residential,78.14941118281759
1027257140,1027243497,0,Serbesti Caddesi,secondary,84.09139119180352
1027257140,1027257131,0,Yeşil Zeytin Sokağı,residential,93.62067223485437
1027923680,1027923706,0,1. İnönü Caddesi,secondary,122.91190164794527
1027923680,11652894520,0,1. İnönü Caddesi,secondary,118.70643278913596
1027923706,1027923680,0,1. İnönü Caddesi,secondary,122.91190164794527
1027923730,1027923731,0,Çekmece Yolu Caddesi,secondary,153.70241375160245
1027923730,1027923750,0,"['Düzgün Sokağı', 'Yüksel Sokağı']",residential,262.1549067795273
1027923730,2244990998,0,Çekmece Yolu Caddesi,secondary,158.68776098045115
1027923731,1027923732,0,Çekmece Yolu Caddesi,secondary,68.97945858585634
1027923731,1027923736,0,Yaprak Sokağı,residential,64.07909158296187
1027923732,1027923739,0,Nur Sokağı,residential,69.53614535922158
1027923732,1027923735,0,Çekmece Yolu Caddesi,secondary,109.51490247795289
1027923735,1033539782,0,Ekşi Nar Sokağı,residential,120.36084042703672
1027923735,1027923740,0,Ekşi Nar Sokağı,residential,61.79172400188485
1027923736,1027923739,0,Yaprak Sokağı,residential,61.62872258359572
1027923736,1027923731,0,Yaprak Sokağı,residential,64.07909158296187
1027923736,1027923759,0,Bakış Sokağı,residential,146.92961183331093
1027923739,1027923740,0,Yaprak Sokağı,residential,105.60062186406098
1027923739,1027923742,0,Nur Sokağı,residential,69.88504972969213
1027923739,1027923732,0,Nur Sokağı,residential,69.53614535922158
1027923739,1027923736,0,Yaprak Sokağı,residential,61.62872258359572
1027923740,1027923739,0,Yaprak Sokağı,residential,105.60062186406098
1027923740,1027923735,0,Ekşi Nar Sokağı,residential,61.79172400188485
1027923740,1027923937,0,Ekşi Nar Sokağı,residential,64.44103849413098
1027923740,8884099807,0,Hanımeli Sokağı,residential,48.92091803697496
1027923742,1027923739,0,Nur Sokağı,residential,69.88504972969213
1027923742,1027923939,0,Yeni Bağlar Sokağı,residential,114.24954551134655
1027923743,1027923747,0,Yan Sokağı,residential,214.8521365529877
1027923747,1027923789,0,Çekmece Yolu Caddesi,secondary,106.034337822278
1027923747,1027923743,0,Yan Sokağı,residential,214.8521365529877
1027923750,1027923751,0,Ertürk Sokağı,residential,106.92446817491727
1027923750,1027923761,0,Hürriyet Caddesi,secondary,90.97848542734887
1027923750,1027923759,0,Hürriyet Caddesi,secondary,27.234398626139317
1027923750,1027923730,0,"['Düzgün Sokağı', 'Yüksel Sokağı']",residential,262.1549067795273
1027923751,1027923750,0,Ertürk Sokağı,residential,106.92446817491727
1027923751,1027923757,0,Billur Sokağı,residential,57.453395450914904
1027923751,1027923788,0,Billur Sokağı,residential,64.06856179235346
1027923756,1027923757,0,Ayar Sokağı,residential,106.81345718128752
1027923756,1027923759,0,Hürriyet Caddesi,secondary,34.34953819064816
1027923756,1027923939,0,Hürriyet Caddesi,secondary,61.69094050435472
1027923757,1027923756,0,Ayar Sokağı,residential,106.81345718128752
1027923757,1027923786,0,Billur Sokağı,residential,66.72121387962409
1027923757,1027923751,0,Billur Sokağı,residential,57.453395450914904
1027923759,1027923750,0,Hürriyet Caddesi,secondary,27.234398626139317
1027923759,1027923756,0,Hürriyet Caddesi,secondary,34.34953819064816
1027923759,1027923736,0,Bakış Sokağı,residential,146.92961183331093
1027923761,1027923762,0,Tarımcılar Sokağı,residential,106.76801679512457
1027923761,1027923971,0,Hürriyet Caddesi,secondary,80.69905561147871
1027923761,1027923750,0,Hürriyet Caddesi,secondary,90.97848542734887
1027923762,1027923761,0,Tarımcılar Sokağı,residential,106.76801679512457
1027923762,1027923788,0,Billur Sokağı,residential,31.984911337586446
1027923762,1027923789,0,Billur Sokağı,residential,55.674716586394084
1027923770,1027923939,0,Hürriyet Caddesi,secondary,64.50234565671059
1027923770,1027923778,0,Hürriyet Caddesi,secondary,6.76448819145664
1027923770,1027174384,0,Selvi Sokağı,residential,214.9418729173517
1027923778,1027923770,0,Hürriyet Caddesi,secondary,6.76448819145664
1027923778,1027923862,0,Hürriyet Caddesi,secondary,52.30855838369257
1027923778,1027923781,0,Ay Sokağı,residential,155.72054845046713
1027923781,1027923937,0,Ekşi Nar Sokağı,residential,76.4470122894877
1027923781,1027923874,0,Ekşi Nar Sokağı,residential,16.041487720884614
1027923781,1027923778,0,Ay Sokağı,residential,155.72054845046713
1027923783,1027923937,0,Yeni Bağlar Yolu,residential,104.5089723610285
1027923783,1033539785,0,Erdemli Sokağı,residential,242.55066506481884
1027923783,1027923935,0,Yeni Bağlar Yolu,residential,92.82881251806654
1027923786,1027923940,0,Yeni Bağlar Sokağı,residential,108.71270705192288
1027923786,1027923757,0,Billur Sokağı,residential,66.72121387962409
1027923788,1027923798,0,Özgen Sokağı,residential,118.70092947929328
1027923788,1027923751,0,Billur Sokağı,residential,64.06856179235346
1027923788,1027923762,0,Billur Sokağı,residential,31.984911337586446
1027923789,1027923762,0,Billur Sokağı,residential,55.674716586394084
1027923789,1027923971,0,Çekmece Yolu Caddesi,secondary,113.66792028471995
1027923798,1033540437,0,Florya Caddesi,secondary,24.590601187442633
1027923798,1027174386,0,Florya Caddesi,secondary,84.58135503064788
1027923801,1027923922,0,Ekşi Nar Sokağı,residential,103.01495745837583
1027923801,1027923804,0,,secondary_link,7.878392813103
1027923804,4976726889,0,,secondary_link,8.160212392907162
1027923804,1027923891,0,Hürriyet Caddesi,secondary,239.20123602587188
1027923819,1027923897,0,Ekşi Nar Sokağı,residential,81.65736588573571
1027923819,1027923829,0,,secondary_link,10.37274975669935
1027923829,1027923801,0,,secondary_link,10.431509825290426
1027923829,1027923855,0,Hürriyet Caddesi,secondary,51.05739017992874
1027923836,12582488652,0,Çevre Sokağı,residential,176.33652087911517
1027923841,8887329249,0,Yeşilköy Caddesi,trunk,771.1858573238057
1027923855,1027923862,0,Hürriyet Caddesi,secondary,59.22204259448132
1027923855,1027923829,0,Hürriyet Caddesi,secondary,51.05739017992874
1027923857,1027923855,0,Vişneli Sokağı,residential,215.14877573272847
1027923857,1027924611,0,Florya Caddesi,secondary,63.6417041734015
1027923857,1027923863,0,Florya Caddesi,secondary,61.17416320730601
1027923862,1027923863,0,Gümüş Sokağı,residential,214.95416284457295
1027923862,1027923778,0,Hürriyet Caddesi,secondary,52.30855838369257
1027923862,1027923855,0,Hürriyet Caddesi,secondary,59.22204259448132
1027923863,1027923862,0,Gümüş Sokağı,residential,214.95416284457295
1027923863,1027924575,0,Florya Caddesi,secondary,27.396605184806866
1027923863,1027923857,0,Florya Caddesi,secondary,61.17416320730601
1027923874,1027923876,0,Mercan Sokağı,residential,107.65409021767711
1027923874,1027923781,0,Ekşi Nar Sokağı,residential,16.041487720884614
1027923874,1027923897,0,Ekşi Nar Sokağı,residential,59.95415401517943
1027923876,1027923874,0,Mercan Sokağı,residential,107.65409021767711
1027923876,1027923879,0,Akasya Sokağı,residential,58.66897585552286
1027923876,4977262023,0,Akasya Sokağı,residential,27.109808461820684
1027923879,1027923897,0,İncir Sokağı,residential,107.90054274595259
1027923879,2380763662,0,Akasya Sokağı,residential,27.9073609490893
1027923879,1027923876,0,Akasya Sokağı,residential,58.66897585552286
1027923880,2380763662,0,Akasya Sokağı,residential,59.06836947719608
1027923880,2380763662,1,"['Cevizli Sokağı', 'Yunus Emre Sokağı']",residential,191.8429042886329
1027923880,4976726889,0,Cevizli Sokağı,residential,100.944755130025
1027923880,1027923891,0,Akasya Sokağı,residential,231.25928860336992
1027923889,11575208050,0,Yeşilköy Caddesi,trunk,19.145757741212286
1027923889,1027923891,0,Hürriyet Caddesi,secondary,39.988777713803636
1027923891,1027923804,0,Hürriyet Caddesi,secondary,239.2012360258719
1027923897,1027923879,0,İncir Sokağı,residential,107.90054274595259
1027923897,1027923874,0,Ekşi Nar Sokağı,residential,59.95415401517943
1027923897,1027923819,0,Ekşi Nar Sokağı,residential,81.65736588573571
1027923922,1027923801,0,Ekşi Nar Sokağı,residential,103.01495745837583
1027923922,1027924611,0,Ekşi Nar Sokağı,residential,109.00700321758443
1027923922,1027923891,0,Buket Sokağı,residential,227.3266265372227
1027923930,1020937365,0,D-100 Güney Yanyolu,primary,58.60793858648021
1027923935,1027923930,0,Yeni Bağlar Yolu,residential,52.81079830600881
1027923935,2370491674,0,,residential,127.55646128736487
1027923935,1027923783,0,Yeni Bağlar Yolu,residential,92.82881251806654
1027923937,1027923783,0,Yeni Bağlar Yolu,residential,104.5089723610285
1027923937,1027923742,0,Yeni Bağlar Sokağı,residential,105.4281402715609
1027923937,1027923740,0,Ekşi Nar Sokağı,residential,64.44103849413098
1027923937,1027923781,0,Ekşi Nar Sokağı,residential,76.4470122894877
1027923939,1027923756,0,Hürriyet Caddesi,secondary,61.69094050435472
1027923939,1027923770,0,Hürriyet Caddesi,secondary,64.50234565671059
1027923939,1027923786,0,Yeni Bağlar Sokağı,residential,104.69636240431105
1027923940,1027924576,0,Florya Caddesi,secondary,31.845954753306316
1027923940,1027924585,0,Florya Caddesi,secondary,25.093586683915422
1027923958,1027923935,0,,residential,46.06071246203089
1027923958,1027923930,0,D-100 Güney Yanyolu,primary,73.91475385905052
1027923964,13341072689,0,Şehit Muammer Yüzsüren Sokağı,residential,32.308857843249925
1027923964,8884099780,0,11. Sokak,tertiary,187.58409397791627
1027923964,13704296865,0,,tertiary,53.93500774650052
1027923971,1027923730,0,Çekmece Yolu Caddesi,secondary,103.1230914824275
1027923971,1027923761,0,Hürriyet Caddesi,secondary,80.69905561147871
1027923993,2385236888,0,,secondary_link,57.02879390027915
1027923993,2385236873,0,Yeşilköy Halkalı Caddesi,secondary,56.41631983733973
1027924055,1033540438,0,Akın Sokağı,residential,101.05209983854921
1027924055,1033540474,0,Cami Girişi Sokağı,residential,75.15787955237741
1027924055,2244990994,0,Cami Girişi Sokağı,residential,66.02195005185891
1027924055,1033540441,0,Akın Sokağı,residential,229.2150284327757
1027924074,2246163677,0,,unclassified,334.1283289017659
1027924074,1027924082,0,,secondary_link,59.89863615368182
1027924075,1027924074,0,,secondary_link,53.18170560445304
1027924075,1027924082,0,Yeşilköy Halkalı Caddesi,secondary,69.05606685483721
1027924082,1027924617,0,Yeşilköy Halkalı Caddesi,secondary,248.35137184867142
1027924137,1027924143,0,İnci Çiçeği Sokağı,residential,41.0224319815609
1027924137,2385196543,0,Havan Sokağı,residential,43.424706800034954
1027924142,1027924137,0,Havan Sokağı,residential,135.44035565791503
1027924142,1027257035,0,Naima Sokağı,residential,111.61178256879933
1027924143,1027924144,0,Kalemkar Sokağı,residential,30.480457894336258
1027924143,1027924161,0,İnci Çiçeği Sokağı,residential,54.660731242968126
